id;amount;status;created_at;updated_at;user_id;moderated_at;deleted_account_id;reimbursement_date;cash_request_received_date;money_back_date;transfer_type;send_at;recovery_status;reco_creation;reco_last_update;payback_delay_days;payback_delay_days_cifra
8503;100.0;money_back;16/07/2020;18/12/2020;;17/07/2020;30337.0;;21/07/2020;05/10/2020;regular;;;;;<76 * Days>;76
2965;100.0;money_back;11/06/2020;18/12/2020;6567.0;11/06/2020;;;12/06/2020;30/06/2020;regular;;;;;<18 * Days>;18
2528;50.0;money_back;03/06/2020;18/12/2020;1715.0;03/06/2020;;;05/06/2020;07/07/2020;regular;;;;;<32 * Days>;32
4708;100.0;direct_debit_rejected;22/06/2020;12/08/2020;13863.0;23/06/2020;;;25/06/2020;16/07/2020;regular;;pending;24/07/2020;12/08/2020;<21 * Days>;21
19352;100.0;money_back;06/10/2020;18/12/2020;;06/10/2020;30337.0;;07/10/2020;06/11/2020;instant;13/10/2020;;;;<30 * Days>;30
12856;100.0;money_back;18/08/2020;18/12/2020;11176.0;18/08/2020;;;26/08/2020;15/09/2020;regular;25/08/2020;;;;<20 * Days>;20
2560;100.0;direct_debit_rejected;04/06/2020;07/08/2020;4552.0;04/06/2020;;04/07/2020;05/06/2020;07/07/2020;regular;;pending;16/07/2020;07/08/2020;<32 * Days>;32
2395;100.0;money_back;31/05/2020;30/09/2020;11977.0;01/06/2020;;30/09/2020;03/06/2020;30/09/2020;regular;;;;;<119 * Days>;119
13129;50.0;money_back;19/08/2020;18/12/2020;34261.0;20/08/2020;;;28/08/2020;10/09/2020;regular;26/08/2020;;;;<13 * Days>;13
20131;50.0;money_back;09/10/2020;18/12/2020;65941.0;;;;20/10/2020;06/11/2020;regular;16/10/2020;;;;<17 * Days>;17
11539;100.0;money_back;09/08/2020;18/12/2020;31380.0;;;;11/08/2020;26/08/2020;instant;16/08/2020;;;;<15 * Days>;15
2201;100.0;money_back;27/05/2020;05/08/2020;8592.0;27/05/2020;;;28/05/2020;05/08/2020;regular;;completed;18/07/2020;05/08/2020;<69 * Days>;69
1828;100.0;money_back;15/05/2020;14/06/2020;;15/05/2020;3756.0;10/06/2020;18/05/2020;14/06/2020;regular;;completed;14/06/2020;14/06/2020;<27 * Days>;27
5988;100.0;money_back;30/06/2020;18/12/2020;12274.0;30/06/2020;;;02/07/2020;15/09/2020;regular;;completed;02/08/2020;15/09/2020;<75 * Days>;75
15172;50.0;money_back;08/09/2020;18/12/2020;24327.0;08/09/2020;;;09/09/2020;06/10/2020;instant;15/09/2020;;;;<27 * Days>;27
2226;100.0;money_back;27/05/2020;18/06/2020;;28/05/2020;10761.0;;29/05/2020;18/06/2020;regular;;;;;<20 * Days>;20
3160;80.0;money_back;12/06/2020;18/12/2020;4884.0;12/06/2020;;;16/06/2020;22/07/2020;regular;;completed;22/07/2020;22/07/2020;<36 * Days>;36
2057;100.0;money_back;20/05/2020;11/06/2020;;20/05/2020;3260.0;;20/05/2020;11/06/2020;regular;;;;;<22 * Days>;22
9083;50.0;money_back;20/07/2020;18/12/2020;1411.0;;;;22/07/2020;04/09/2020;regular;;completed;05/08/2020;04/09/2020;<44 * Days>;44
5095;100.0;money_back;25/06/2020;18/12/2020;17130.0;25/06/2020;;;27/06/2020;07/07/2020;regular;;;;;<10 * Days>;10
26389;25.0;money_back;30/10/2020;28/12/2020;100153.0;;;;31/10/2020;28/12/2020;instant;30/10/2020;;;;<58 * Days>;58
21217;100.0;money_back;15/10/2020;09/01/2021;15780.0;;;;16/10/2020;09/01/2021;instant;15/10/2020;;;;<85 * Days>;85
1468;100.0;money_back;30/04/2020;10/06/2020;;30/04/2020;4071.0;;05/05/2020;10/06/2020;regular;;;;;<36 * Days>;36
2738;100.0;money_back;08/06/2020;31/12/2020;1280.0;09/06/2020;;;10/06/2020;31/12/2020;regular;;completed;06/09/2020;31/12/2020;<204 * Days>;204
2910;100.0;money_back;10/06/2020;18/12/2020;4528.0;10/06/2020;;;12/06/2020;07/07/2020;regular;;;;;<25 * Days>;25
18875;100.0;money_back;02/10/2020;31/01/2021;8649.0;;;;03/10/2020;31/01/2021;instant;09/10/2020;;;;<120 * Days>;120
3071;100.0;money_back;11/06/2020;18/12/2020;;12/06/2020;5582.0;;16/06/2020;07/07/2020;regular;;;;;<21 * Days>;21
21542;100.0;money_back;16/10/2020;08/01/2021;72855.0;;;;17/10/2020;08/01/2021;instant;16/10/2020;completed;08/01/2021;08/01/2021;<83 * Days>;83
1539;100.0;money_back;03/05/2020;10/06/2020;;04/05/2020;3314.0;02/06/2020;04/05/2020;10/06/2020;regular;;;;;<37 * Days>;37
2739;100.0;direct_debit_rejected;08/06/2020;05/08/2020;11967.0;09/06/2020;;23/06/2020;11/06/2020;03/07/2020;regular;;pending;28/06/2020;05/08/2020;<22 * Days>;22
866;100.0;money_back;12/03/2020;04/11/2020;4546.0;13/03/2020;;;16/03/2020;22/04/2020;regular;;;;;<37 * Days>;37
1901;100.0;money_back;16/05/2020;04/11/2020;1312.0;16/05/2020;;;19/05/2020;26/07/2020;regular;;completed;03/06/2020;26/07/2020;<68 * Days>;68
425;50.0;money_back;10/01/2020;04/11/2020;1512.0;10/01/2020;;;14/01/2020;25/03/2020;regular;;;;;<71 * Days>;71
877;100.0;money_back;14/03/2020;04/11/2020;4595.0;15/03/2020;;;16/03/2020;14/04/2020;regular;;;;;<29 * Days>;29
2957;100.0;money_back;11/06/2020;18/12/2020;3226.0;11/06/2020;;05/07/2020;13/06/2020;07/07/2020;regular;;;;;<24 * Days>;24
871;100.0;money_back;13/03/2020;04/11/2020;;13/03/2020;1101.0;;16/03/2020;22/04/2020;regular;;completed;15/04/2020;22/04/2020;<37 * Days>;37
14253;100.0;money_back;02/09/2020;23/12/2020;18326.0;02/09/2020;;;05/09/2020;23/12/2020;instant;;;;;<109 * Days>;109
2345;100.0;money_back;30/05/2020;04/08/2020;11544.0;;;;03/06/2020;04/08/2020;regular;;completed;19/07/2020;04/08/2020;<62 * Days>;62
7639;100.0;money_back;11/07/2020;18/12/2020;14977.0;11/07/2020;;;14/07/2020;04/09/2020;regular;;;;;<52 * Days>;52
502;100.0;money_back;25/01/2020;04/11/2020;2109.0;25/01/2020;;;28/01/2020;16/04/2020;regular;;completed;09/04/2020;16/04/2020;<79 * Days>;79
23283;100.0;money_back;23/10/2020;05/01/2021;73046.0;;;;24/10/2020;05/01/2021;instant;23/10/2020;completed;07/12/2020;05/01/2021;<73 * Days>;73
25637;75.0;money_back;28/10/2020;18/12/2020;85109.0;;;;29/10/2020;07/11/2020;instant;28/10/2020;;;;<9 * Days>;9
24882;25.0;money_back;27/10/2020;13/01/2021;15179.0;;;;28/10/2020;13/01/2021;instant;27/10/2020;;;;<77 * Days>;77
1356;100.0;direct_debit_rejected;24/04/2020;23/12/2020;5185.0;24/04/2020;;;27/04/2020;17/06/2020;regular;;pending;12/05/2020;23/12/2020;<51 * Days>;51
14134;100.0;money_back;31/08/2020;18/12/2020;16037.0;;;;02/09/2020;29/09/2020;instant;07/09/2020;;;;<27 * Days>;27
1764;100.0;money_back;14/05/2020;04/11/2020;508.0;17/05/2020;;;19/05/2020;09/06/2020;regular;;;;;<21 * Days>;21
2458;100.0;money_back;02/06/2020;18/12/2020;10985.0;02/06/2020;;;03/06/2020;15/06/2020;regular;;;;;<12 * Days>;12
2327;100.0;money_back;29/05/2020;04/08/2020;5496.0;30/05/2020;;13/06/2020;01/06/2020;04/08/2020;regular;;completed;29/07/2020;04/08/2020;<64 * Days>;64
25418;100.0;money_back;28/10/2020;31/01/2021;96295.0;;;;29/10/2020;31/01/2021;instant;29/10/2020;;;;<94 * Days>;94
2550;100.0;money_back;04/06/2020;18/12/2020;12590.0;04/06/2020;;;05/06/2020;02/07/2020;regular;;;;;<27 * Days>;27
1262;100.0;money_back;17/04/2020;04/11/2020;6885.0;17/04/2020;;;21/04/2020;13/05/2020;regular;;;;;<22 * Days>;22
10316;100.0;money_back;31/07/2020;18/12/2020;9261.0;31/07/2020;;;04/08/2020;26/08/2020;instant;07/08/2020;;;;<22 * Days>;22
7199;100.0;money_back;08/07/2020;18/12/2020;;08/07/2020;5582.0;;10/07/2020;15/09/2020;regular;;completed;12/08/2020;15/09/2020;<67 * Days>;67
1454;100.0;money_back;29/04/2020;04/11/2020;8300.0;30/04/2020;;;03/05/2020;16/05/2020;regular;;;;;<13 * Days>;13
23920;25.0;money_back;24/10/2020;18/12/2020;70580.0;;;08/11/2020;27/10/2020;29/10/2020;instant;24/10/2020;;;;<2 * Days>;2
6312;100.0;money_back;02/07/2020;18/12/2020;13255.0;02/07/2020;;;03/07/2020;18/12/2020;regular;;completed;04/08/2020;18/12/2020;<168 * Days>;168
8153;50.0;money_back;15/07/2020;18/12/2020;19390.0;17/07/2020;;05/10/2020;18/07/2020;06/10/2020;regular;;;;;<80 * Days>;80
1247;100.0;money_back;16/04/2020;04/11/2020;1055.0;17/04/2020;;;21/04/2020;15/05/2020;regular;;;;;<24 * Days>;24
2438;100.0;money_back;01/06/2020;18/12/2020;11110.0;02/06/2020;;;05/06/2020;06/08/2020;regular;;completed;15/07/2020;06/08/2020;<62 * Days>;62
977;100.0;money_back;23/03/2020;04/11/2020;2800.0;23/03/2020;;;24/03/2020;08/04/2020;regular;;;;;<15 * Days>;15
25716;25.0;money_back;28/10/2020;18/12/2020;94653.0;;;;30/10/2020;07/11/2020;instant;28/10/2020;;;;<8 * Days>;8
1318;100.0;money_back;22/04/2020;04/11/2020;3439.0;22/04/2020;;;22/04/2020;12/05/2020;regular;;;;;<20 * Days>;20
673;100.0;money_back;12/02/2020;04/11/2020;3264.0;14/02/2020;;;15/02/2020;10/03/2020;regular;;;;;<24 * Days>;24
1910;100.0;money_back;16/05/2020;04/11/2020;8486.0;16/05/2020;;;19/05/2020;09/06/2020;regular;;;;;<21 * Days>;21
15203;100.0;money_back;08/09/2020;18/12/2020;35909.0;09/09/2020;;;11/09/2020;06/10/2020;instant;15/09/2020;;;;<25 * Days>;25
802;100.0;money_back;06/03/2020;04/11/2020;2398.0;06/03/2020;;;07/03/2020;08/04/2020;regular;;;;;<32 * Days>;32
1362;100.0;money_back;24/04/2020;04/11/2020;5295.0;24/04/2020;;;27/04/2020;08/05/2020;regular;;completed;07/05/2020;08/05/2020;<11 * Days>;11
9984;100.0;money_back;29/07/2020;10/02/2021;31406.0;29/07/2020;;;31/07/2020;10/02/2021;instant;05/08/2020;completed;02/09/2020;10/02/2021;<194 * Days>;194
4014;100.0;money_back;18/06/2020;18/12/2020;17889.0;19/06/2020;;;23/06/2020;03/08/2020;regular;;completed;15/07/2020;03/08/2020;<41 * Days>;41
3312;100.0;money_back;14/06/2020;18/12/2020;1348.0;15/06/2020;;;16/06/2020;20/08/2020;regular;;completed;31/07/2020;20/08/2020;<65 * Days>;65
780;100.0;money_back;03/03/2020;04/11/2020;3212.0;03/03/2020;;;05/03/2020;07/04/2020;regular;;;;;<33 * Days>;33
2961;100.0;money_back;11/06/2020;18/12/2020;5125.0;11/06/2020;;;12/06/2020;04/07/2020;regular;;;;;<22 * Days>;22
1066;65.0;money_back;07/04/2020;04/11/2020;2967.0;08/04/2020;;;09/04/2020;05/05/2020;regular;;;;;<26 * Days>;26
17743;50.0;money_back;25/09/2020;29/12/2020;47577.0;25/09/2020;;;26/09/2020;29/12/2020;instant;02/10/2020;completed;20/12/2020;29/12/2020;<94 * Days>;94
1070;100.0;money_back;07/04/2020;04/11/2020;3934.0;08/04/2020;;;09/04/2020;06/05/2020;regular;;;;;<27 * Days>;27
1765;100.0;money_back;14/05/2020;04/11/2020;1415.0;15/05/2020;;;18/05/2020;09/06/2020;regular;;;;;<22 * Days>;22
1154;100.0;money_back;13/04/2020;04/11/2020;6500.0;14/04/2020;;;15/04/2020;12/05/2020;regular;;;;;<27 * Days>;27
25807;25.0;money_back;28/10/2020;05/01/2021;44934.0;;;;30/10/2020;05/01/2021;instant;28/10/2020;completed;18/11/2020;05/01/2021;<67 * Days>;67
1926;100.0;direct_debit_rejected;16/05/2020;19/08/2020;8549.0;16/05/2020;;;18/05/2020;11/06/2020;regular;;pending;13/06/2020;19/08/2020;<24 * Days>;24
681;100.0;money_back;14/02/2020;04/11/2020;3309.0;17/02/2020;;;19/02/2020;07/04/2020;regular;;completed;19/03/2020;07/04/2020;<48 * Days>;48
23919;100.0;money_back;24/10/2020;18/12/2020;86964.0;;;;27/10/2020;15/11/2020;instant;24/10/2020;;;;<19 * Days>;19
2014;100.0;money_back;19/05/2020;04/11/2020;8167.0;19/05/2020;;;20/05/2020;12/06/2020;regular;;completed;12/06/2020;12/06/2020;<23 * Days>;23
23202;100.0;money_back;22/10/2020;18/12/2020;87209.0;;;;24/10/2020;27/10/2020;instant;22/10/2020;;;;<3 * Days>;3
1341;100.0;money_back;23/04/2020;04/11/2020;5344.0;;;;27/04/2020;23/06/2020;regular;;completed;25/05/2020;23/06/2020;<57 * Days>;57
5073;100.0;money_back;25/06/2020;18/12/2020;19267.0;25/06/2020;;;30/06/2020;07/07/2020;regular;;;;;<7 * Days>;7
1220;100.0;money_back;16/04/2020;04/11/2020;6583.0;16/04/2020;;;16/04/2020;20/05/2020;regular;;;;;<34 * Days>;34
3061;100.0;direct_debit_rejected;11/06/2020;22/08/2020;5331.0;12/06/2020;;;16/06/2020;03/07/2020;regular;;pending;04/07/2020;22/08/2020;<17 * Days>;17
23318;100.0;money_back;23/10/2020;05/01/2021;29451.0;;;;24/10/2020;05/01/2021;instant;23/10/2020;completed;09/12/2020;05/01/2021;<73 * Days>;73
3398;100.0;money_back;15/06/2020;18/12/2020;4825.0;16/06/2020;;;18/06/2020;12/08/2020;regular;;completed;12/08/2020;12/08/2020;<55 * Days>;55
19579;100.0;money_back;07/10/2020;05/01/2021;40736.0;;;;08/10/2020;05/01/2021;instant;07/10/2020;completed;18/11/2020;05/01/2021;<89 * Days>;89
2669;100.0;money_back;06/06/2020;18/12/2020;4778.0;07/06/2020;;;09/06/2020;02/07/2020;regular;;;;;<23 * Days>;23
846;100.0;money_back;11/03/2020;04/11/2020;1776.0;11/03/2020;;;13/03/2020;13/05/2020;regular;;;;;<61 * Days>;61
941;100.0;money_back;18/03/2020;04/11/2020;2457.0;19/03/2020;;;20/03/2020;22/04/2020;regular;;;;;<33 * Days>;33
1227;100.0;money_back;16/04/2020;04/11/2020;;16/04/2020;4267.0;;18/04/2020;10/06/2020;regular;;completed;25/05/2020;10/06/2020;<53 * Days>;53
1299;100.0;money_back;20/04/2020;04/11/2020;5430.0;20/04/2020;;;22/04/2020;26/05/2020;regular;;;;;<34 * Days>;34
1078;100.0;money_back;08/04/2020;04/11/2020;1416.0;08/04/2020;;;09/04/2020;06/05/2020;regular;;;;;<27 * Days>;27
1772;100.0;money_back;14/05/2020;04/11/2020;7148.0;14/05/2020;;;15/05/2020;06/06/2020;regular;;;;;<22 * Days>;22
12623;50.0;direct_debit_rejected;15/08/2020;18/12/2020;;15/08/2020;17685.0;;18/08/2020;27/10/2020;instant;22/08/2020;pending;09/09/2020;28/12/2020;<70 * Days>;70
3053;100.0;direct_debit_rejected;11/06/2020;08/08/2020;1909.0;12/06/2020;;;15/06/2020;07/07/2020;regular;;pending;16/07/2020;08/08/2020;<22 * Days>;22
6785;100.0;money_back;06/07/2020;05/01/2021;23385.0;06/07/2020;;;08/07/2020;05/01/2021;regular;;completed;15/08/2020;05/01/2021;<181 * Days>;181
10717;100.0;money_back;03/08/2020;18/12/2020;11678.0;03/08/2020;;12/10/2020;05/08/2020;12/10/2020;instant;10/08/2020;;;;<68 * Days>;68
15243;100.0;money_back;09/09/2020;18/12/2020;9590.0;09/09/2020;;;09/09/2020;06/10/2020;instant;16/09/2020;;;;<27 * Days>;27
17604;90.0;money_back;24/09/2020;28/01/2021;48490.0;24/09/2020;;;25/09/2020;28/01/2021;instant;01/10/2020;completed;13/01/2021;28/01/2021;<125 * Days>;125
19979;100.0;money_back;09/10/2020;17/01/2021;62302.0;;;;10/10/2020;17/01/2021;instant;09/10/2020;completed;13/01/2021;17/01/2021;<99 * Days>;99
2410;100.0;money_back;01/06/2020;18/12/2020;10916.0;01/06/2020;;16/06/2020;02/06/2020;19/06/2020;regular;;;;;<17 * Days>;17
7154;100.0;money_back;08/07/2020;05/02/2021;9199.0;08/07/2020;;;09/07/2020;05/02/2021;regular;;completed;12/08/2020;05/02/2021;<211 * Days>;211
7507;100.0;money_back;10/07/2020;18/12/2020;19488.0;11/07/2020;;;14/07/2020;30/07/2020;regular;;;;;<16 * Days>;16
1989;100.0;money_back;18/05/2020;22/06/2020;;19/05/2020;4399.0;;19/05/2020;22/06/2020;regular;;completed;12/06/2020;22/06/2020;<34 * Days>;34
3504;100.0;money_back;16/06/2020;18/12/2020;8582.0;17/06/2020;;;19/06/2020;21/08/2020;regular;;completed;15/07/2020;21/08/2020;<63 * Days>;63
2452;100.0;money_back;02/06/2020;18/12/2020;12290.0;02/06/2020;;;04/06/2020;21/06/2020;regular;;;;;<17 * Days>;17
20135;80.0;money_back;09/10/2020;18/12/2020;65506.0;;;;13/10/2020;05/11/2020;instant;09/10/2020;;;;<23 * Days>;23
25487;50.0;money_back;28/10/2020;18/12/2020;96648.0;;;;29/10/2020;18/12/2020;instant;28/10/2020;completed;18/11/2020;18/12/2020;<50 * Days>;50
2676;100.0;money_back;07/06/2020;18/12/2020;5272.0;07/06/2020;;;09/06/2020;17/09/2020;regular;;completed;19/07/2020;17/09/2020;<100 * Days>;100
10342;100.0;money_back;31/07/2020;15/01/2021;213.0;01/08/2020;;;05/08/2020;15/01/2021;instant;07/08/2020;completed;29/08/2020;15/01/2021;<163 * Days>;163
3901;100.0;direct_debit_rejected;18/06/2020;29/08/2020;17343.0;18/06/2020;;;22/06/2020;07/07/2020;regular;;pending;12/08/2020;29/08/2020;<15 * Days>;15
2451;10.0;money_back;02/06/2020;18/12/2020;12202.0;02/06/2020;;;05/06/2020;17/06/2020;regular;;;;;<12 * Days>;12
4997;100.0;money_back;24/06/2020;15/01/2021;213.0;24/06/2020;;;26/06/2020;15/01/2021;regular;;completed;30/08/2020;15/01/2021;<203 * Days>;203
7528;100.0;money_back;10/07/2020;18/12/2020;;11/07/2020;21824.0;;15/07/2020;04/09/2020;regular;;;;;<51 * Days>;51
3492;100.0;money_back;16/06/2020;18/12/2020;15228.0;16/06/2020;;;18/06/2020;01/09/2020;regular;;;;;<75 * Days>;75
21323;100.0;money_back;15/10/2020;21/12/2020;34350.0;15/10/2020;;;17/10/2020;21/12/2020;instant;15/10/2020;completed;15/11/2020;21/12/2020;<65 * Days>;65
2857;100.0;money_back;10/06/2020;18/12/2020;2607.0;10/06/2020;;;12/06/2020;02/07/2020;regular;;;;;<20 * Days>;20
14771;100.0;money_back;06/09/2020;12/01/2021;35117.0;;;;08/09/2020;12/01/2021;instant;13/09/2020;completed;10/01/2021;12/01/2021;<126 * Days>;126
5529;50.0;money_back;26/06/2020;18/12/2020;10904.0;27/06/2020;;;29/06/2020;27/07/2020;regular;;completed;23/07/2020;27/07/2020;<28 * Days>;28
26457;50.0;money_back;30/10/2020;05/01/2021;92132.0;;;09/11/2020;03/11/2020;05/01/2021;instant;30/10/2020;completed;18/11/2020;05/01/2021;<63 * Days>;63
20779;100.0;money_back;13/10/2020;18/12/2020;;;26667.0;;15/10/2020;05/11/2020;instant;13/10/2020;;;;<21 * Days>;21
6350;100.0;money_back;02/07/2020;18/12/2020;26438.0;03/07/2020;;;06/07/2020;23/09/2020;regular;;;;;<79 * Days>;79
2654;20.0;direct_debit_rejected;06/06/2020;19/12/2020;6569.0;06/06/2020;;;09/06/2020;14/07/2020;regular;;pending;16/07/2020;19/12/2020;<35 * Days>;35
853;100.0;money_back;11/03/2020;04/11/2020;1649.0;12/03/2020;;;14/03/2020;08/04/2020;regular;;;;;<25 * Days>;25
3231;40.0;money_back;13/06/2020;18/12/2020;14371.0;13/06/2020;;;16/06/2020;27/06/2020;regular;;;;;<11 * Days>;11
3011;100.0;money_back;11/06/2020;18/12/2020;;11/06/2020;4217.0;;14/06/2020;07/07/2020;regular;;;;;<23 * Days>;23
9296;100.0;money_back;21/07/2020;18/12/2020;34487.0;21/07/2020;;;22/07/2020;06/08/2020;regular;28/07/2020;completed;06/08/2020;06/08/2020;<15 * Days>;15
7056;100.0;direct_debit_rejected;08/07/2020;30/08/2020;30131.0;08/07/2020;;;10/07/2020;19/08/2020;regular;;pending;30/08/2020;30/08/2020;<40 * Days>;40
2814;100.0;money_back;09/06/2020;18/12/2020;8890.0;10/06/2020;;;12/06/2020;04/07/2020;regular;;;;;<22 * Days>;22
4183;100.0;money_back;19/06/2020;18/12/2020;18965.0;19/06/2020;;;22/06/2020;03/07/2020;regular;;;;;<11 * Days>;11
14715;100.0;money_back;05/09/2020;05/01/2021;22531.0;05/09/2020;;;08/09/2020;05/01/2021;instant;12/09/2020;completed;21/10/2020;05/01/2021;<119 * Days>;119
18834;100.0;money_back;02/10/2020;06/01/2021;58814.0;;;;03/10/2020;06/01/2021;instant;09/10/2020;completed;13/12/2020;06/01/2021;<95 * Days>;95
2220;100.0;money_back;27/05/2020;15/09/2020;4904.0;28/05/2020;;;29/05/2020;15/09/2020;regular;;completed;02/09/2020;15/09/2020;<109 * Days>;109
2508;100.0;money_back;03/06/2020;18/12/2020;12481.0;03/06/2020;;;04/06/2020;02/07/2020;regular;;;;;<28 * Days>;28
458;100.0;money_back;16/01/2020;04/11/2020;405.0;16/01/2020;;;17/01/2020;12/06/2020;regular;;completed;20/04/2020;12/06/2020;<147 * Days>;147
3562;100.0;money_back;16/06/2020;18/12/2020;11920.0;17/06/2020;;;19/06/2020;02/07/2020;regular;;;;;<13 * Days>;13
2599;100.0;money_back;05/06/2020;18/12/2020;235.0;05/06/2020;;;09/06/2020;30/06/2020;regular;;;;;<21 * Days>;21
8880;100.0;money_back;18/07/2020;18/12/2020;33190.0;20/07/2020;;;22/07/2020;11/08/2020;regular;;completed;11/08/2020;11/08/2020;<20 * Days>;20
1463;80.0;money_back;29/04/2020;04/11/2020;8091.0;30/04/2020;;;03/05/2020;19/05/2020;regular;;;;;<16 * Days>;16
451;100.0;money_back;15/01/2020;04/11/2020;;16/01/2020;4217.0;;18/01/2020;17/03/2020;regular;;;;;<59 * Days>;59
1180;100.0;money_back;15/04/2020;04/11/2020;2539.0;15/04/2020;;;17/04/2020;12/05/2020;regular;;completed;07/05/2020;12/05/2020;<25 * Days>;25
9971;100.0;money_back;29/07/2020;18/12/2020;;29/07/2020;5400.0;;30/07/2020;15/08/2020;instant;05/08/2020;completed;15/08/2020;15/08/2020;<16 * Days>;16
790;100.0;money_back;04/03/2020;04/11/2020;3226.0;04/03/2020;;;05/03/2020;25/04/2020;regular;;completed;17/04/2020;25/04/2020;<51 * Days>;51
737;200.0;money_back;26/02/2020;04/11/2020;278.0;27/02/2020;;;28/02/2020;12/03/2020;regular;;;;;<13 * Days>;13
1734;100.0;money_back;13/05/2020;04/11/2020;9239.0;13/05/2020;;;14/05/2020;02/06/2020;regular;;;;;<19 * Days>;19
16044;50.0;money_back;14/09/2020;05/02/2021;11998.0;14/09/2020;;;23/09/2020;05/02/2021;regular;21/09/2020;;;;<135 * Days>;135
628;100.0;money_back;06/02/2020;04/11/2020;2247.0;07/02/2020;;;07/02/2020;30/07/2020;regular;;completed;30/03/2020;30/07/2020;<174 * Days>;174
25531;25.0;money_back;28/10/2020;18/12/2020;;;25453.0;;29/10/2020;20/11/2020;instant;28/10/2020;;;;<22 * Days>;22
1714;100.0;money_back;13/05/2020;04/11/2020;5267.0;13/05/2020;;;13/05/2020;09/06/2020;regular;;;;;<27 * Days>;27
1340;100.0;money_back;23/04/2020;04/11/2020;6212.0;23/04/2020;;;27/04/2020;26/05/2020;regular;;;;;<29 * Days>;29
679;100.0;money_back;13/02/2020;04/11/2020;3219.0;14/02/2020;;;15/02/2020;10/03/2020;regular;;;;;<24 * Days>;24
856;100.0;money_back;12/03/2020;04/11/2020;907.0;12/03/2020;;;14/03/2020;14/04/2020;regular;;;;;<31 * Days>;31
3518;100.0;money_back;16/06/2020;18/12/2020;13758.0;17/06/2020;;;19/06/2020;03/10/2020;regular;;;;;<106 * Days>;106
3172;100.0;money_back;12/06/2020;18/12/2020;14214.0;12/06/2020;;;16/06/2020;07/07/2020;regular;;;;;<21 * Days>;21
676;50.0;money_back;13/02/2020;04/11/2020;2977.0;14/02/2020;;;15/02/2020;20/03/2020;regular;;completed;19/03/2020;31/03/2020;<34 * Days>;34
1264;100.0;money_back;17/04/2020;04/11/2020;2755.0;17/04/2020;;;21/04/2020;15/05/2020;regular;;;;;<24 * Days>;24
546;100.0;money_back;29/01/2020;04/11/2020;;30/01/2020;2318.0;;31/01/2020;22/04/2020;regular;;;;;<82 * Days>;82
1193;100.0;money_back;15/04/2020;04/11/2020;3391.0;15/04/2020;;;16/04/2020;13/05/2020;regular;;;;;<27 * Days>;27
1977;100.0;money_back;18/05/2020;04/11/2020;9002.0;18/05/2020;;;19/05/2020;09/06/2020;regular;;;;;<21 * Days>;21
14853;100.0;money_back;06/09/2020;05/01/2021;24288.0;06/09/2020;;;08/09/2020;05/01/2021;instant;13/09/2020;completed;18/12/2020;05/01/2021;<119 * Days>;119
888;100.0;money_back;15/03/2020;04/11/2020;1348.0;16/03/2020;;;18/03/2020;14/04/2020;regular;;;;;<27 * Days>;27
1305;100.0;money_back;20/04/2020;04/11/2020;1487.0;21/04/2020;;;22/04/2020;14/05/2020;regular;;;;;<22 * Days>;22
1692;100.0;money_back;12/05/2020;04/11/2020;5452.0;12/05/2020;;;12/05/2020;06/06/2020;regular;;;;;<25 * Days>;25
978;100.0;money_back;23/03/2020;04/11/2020;895.0;24/03/2020;;;25/03/2020;08/04/2020;regular;;;;;<14 * Days>;14
801;100.0;money_back;06/03/2020;04/11/2020;;06/03/2020;3314.0;;07/03/2020;14/04/2020;regular;;;;;<38 * Days>;38
859;100.0;money_back;12/03/2020;04/11/2020;565.0;12/03/2020;;;14/03/2020;10/06/2020;regular;;completed;16/04/2020;10/06/2020;<88 * Days>;88
798;100.0;money_back;05/03/2020;04/11/2020;1817.0;06/03/2020;;;07/03/2020;08/04/2020;regular;;;;;<32 * Days>;32
1235;100.0;money_back;16/04/2020;04/11/2020;2834.0;17/04/2020;;;18/04/2020;12/05/2020;regular;;;;;<24 * Days>;24
562;100.0;money_back;30/01/2020;04/11/2020;2920.0;30/01/2020;;;03/02/2020;25/03/2020;regular;;;;;<51 * Days>;51
1723;100.0;money_back;13/05/2020;04/11/2020;7391.0;13/05/2020;;;16/05/2020;03/06/2020;regular;;completed;22/05/2020;03/06/2020;<18 * Days>;18
